failure_rate,checkpoint_cost,loop_count,cyclomatic_complexity,avg_block_size,checkpoint_count,recompute_time,efficiency
50.52492250429723,0.006734135699043512,3,9,3.0,12,0.0,12.131138
80.6128459901198,0.008926574131535702,3,9,3.0,15,0.0,17.89778
1.3465449009606607,0.0002073349621667745,3,9,3.0,16,0.0,13.139563
15.251653268802452,0.0075687089306655676,3,9,3.0,14,0.0,20.027777
26.41558622298372,0.0041631911252614055,3,9,3.0,14,0.0,16.999706
61.132120584278624,0.005220324588344905,3,9,3.0,15,0.0,17.158309
55.32982105232348,0.004891589220625021,3,9,3.0,14,0.0,14.949373
82.56361663011535,0.0037776732553366035,3,9,3.0,14,0.0,15.740701
80.7947970200843,0.006096681565116981,3,9,3.0,14,0.00051,15.056782
45.51652103342921,0.0019652058449599777,3,9,3.0,21,0.0,10.35536
18.767852268643555,0.003993433112715618,3,9,3.0,14,0.0,17.257311
59.2126179423688,0.006121307813680034,3,9,3.0,16,0.0,13.648854
46.69381141686269,0.003064421805127246,3,9,3.0,15,0.0,12.815179
33.57785938328486,0.0015962970344814062,3,9,3.0,16,0.0,12.51577
20.086795351478923,0.0064248666688987485,3,9,3.0,14,0.0,12.779663
2.275860556423487,0.0023807255089578544,3,9,3.0,14,0.0,11.165729
6.638718268249173,0.007812422824545781,3,9,3.0,21,0.0,13.297788
19.75979347116333,0.0008626692463312172,3,9,3.0,15,0.0,9.717834
6.989597570739921,0.002639241255922521,3,9,3.0,14,0.0,16.293495
68.9842625595019,0.006226848872087706,3,9,3.0,8,0.0,19.911857
63.57970144807262,0.0038994585258118972,3,9,3.0,11,0.0,12.414614
55.082272326016586,0.006577564374075051,3,9,3.0,11,0.000573,13.079402
93.80419511223484,0.0014909683365396224,3,9,3.0,14,0.0,10.987891
94.09025581201614,0.0017129120368413779,3,9,3.0,9,0.000529,17.615955
89.64918877158333,0.00990851759839524,3,9,3.0,12,0.0,19.681721
81.26723799340469,0.0003029028669378647,3,9,3.0,10,0.0,16.760883
73.842699722083,0.00013329577440788492,3,9,3.0,14,0.0,12.174558
29.478005167357818,0.00498288106298538,3,9,3.0,13,0.0,20.432156
86.60743217713082,0.005682347081406187,3,9,3.0,13,0.0,18.805365
17.52914527884463,0.007053417472737326,3,9,3.0,14,0.0,12.25618
58.1905566081426,0.007111067929574511,3,9,3.0,11,0.0,14.817088
22.65614910960758,0.00511989110560443,3,9,3.0,10,0.0,13.833849
72.939413681458,0.0020553832132841694,3,9,3.0,16,0.0,9.959897
27.668682000799535,0.003789376900171334,3,9,3.0,11,0.0,13.974574
6.372244538543763,0.00657921810672355,3,9,3.0,14,0.0,18.891481
86.24484296293303,0.005048392562727306,3,9,3.0,13,0.0,18.435003
14.065567175256275,0.0032736790710633326,3,9,3.0,17,0.0,13.085207
18.08333460032058,0.004422281188237467,3,9,3.0,27,0.0,11.555326
30.53264732013946,0.002572852994260241,3,9,3.0,14,0.0,16.688139
77.6756189986885,0.007206412179504707,3,9,3.0,12,0.0,12.887368
52.046820202222484,0.009903943027643499,3,9,3.0,16,0.0,17.724505
75.66197427345732,0.000656048360700561,3,9,3.0,16,0.0,8.178314
99.626217619733,0.004207877265102123,3,9,3.0,12,0.000548,19.950266
43.67973631494134,0.005587470961430353,3,9,3.0,23,0.0,14.709896
86.85749907182267,0.004004083610435117,3,9,3.0,10,0.0,18.389656
8.96997455820388,0.005192571370908198,3,9,3.0,14,0.0,17.661136
93.49136451103479,0.008343741876219868,3,9,3.0,14,0.0,11.760663
46.21317351691815,0.00662730262116097,3,9,3.0,14,0.0,18.223567
16.81132769643925,0.009577972627438463,3,9,3.0,15,0.0,6.011
30.583867821305244,0.0034597940463786704,3,9,3.0,14,0.0,16.202426
75.45475601068722,0.0013759319571304194,3,9,3.0,14,0.0,14.513752
73.90557806232643,0.007235955449872831,3,9,3.0,13,0.000522,17.779186
61.76421647364894,0.007487765503367005,3,9,3.0,14,0.0,19.720069
90.23047160406355,0.008666948152133178,3,9,3.0,21,0.0,13.653541
81.18917608303471,0.002975167506387224,3,9,3.0,14,0.0,14.429702
28.700436290179457,0.0007293151061112618,3,9,3.0,13,0.0,10.296271
75.4979426753041,0.006523690208283921,3,9,3.0,14,0.0,15.635655
67.7824874030833,0.006190007849261755,3,9,3.0,16,0.0,15.898934
98.46387459853099,0.003461905718291685,3,9,3.0,16,0.001085,10.815336
10.534759610959082,0.00014335786996533205,3,9,3.0,15,0.0,14.429754
91.74693595954965,0.0055819606526086776,3,9,3.0,8,0.000515,19.339667
80.00419587885642,0.0026778105185808047,3,9,3.0,11,0.0,13.541941
67.13344595172727,0.000506986470515132,3,9,3.0,13,0.0,15.950382
88.87487139497826,0.0082741422944663,3,9,3.0,11,0.0,23.058361
83.34760176972462,0.008124812250786767,3,9,3.0,12,0.0,22.213902
60.87703911362283,0.002909622465887097,3,9,3.0,11,0.0,22.523225
78.96930500456783,0.00430327963016549,3,9,3.0,12,0.0,17.832911
12.529591805962555,0.00846956302985873,3,9,3.0,14,0.0,19.413284
34.87854311595983,0.006639584349409661,3,9,3.0,14,0.0,19.48511
65.82729556578151,0.002152733990713545,3,9,3.0,11,0.0,17.888862
17.37871508122036,0.0016532557604439417,3,9,3.0,17,0.0,11.428735
82.57079660937174,0.007325706388663389,3,9,3.0,18,0.0,13.418712
30.39732887962352,0.0037285504634349213,3,9,3.0,11,0.0,13.020687
29.032298296634924,0.008116167742654792,3,9,3.0,15,0.000642,15.546185
46.789833107602306,0.0033262628336538373,3,9,3.0,14,0.0,11.638335
95.50246263271366,0.00864342360750173,3,9,3.0,12,0.0,25.352312
15.731579835658627,0.0007639384482253776,3,9,3.0,12,0.0,10.355958
45.68331258794644,0.007594633686563848,3,9,3.0,14,0.0,18.665526
81.01425016852144,0.002940432841546526,3,9,3.0,15,0.0,16.023037
84.67380135259053,0.007370338346492317,3,9,3.0,11,0.0,20.413401
71.84854369765047,0.006109493119964724,3,9,3.0,11,0.000508,19.771612
52.44518156170771,0.002235888114980384,3,9,3.0,14,0.0,14.85307
51.02357598075508,0.004709878178164723,3,9,3.0,16,0.0,12.982028
53.92426365945172,0.005978993022765293,3,9,3.0,16,0.0,15.246761
54.315804673956464,0.006579397348336479,3,9,3.0,14,0.0,19.407708
62.547115573900854,0.004919935811854426,3,9,3.0,12,0.0,16.957704
49.69819320135409,0.008788084419804951,3,9,3.0,19,0.0,18.304376
48.04133656447862,0.009328901850192535,3,9,3.0,13,0.0,23.78499
75.32416193109819,0.009631232911637746,3,9,3.0,10,0.0,22.479095
33.112482670165,0.00572722911664966,3,9,3.0,15,0.0,10.078292
82.76047758409455,0.006342694375525789,3,9,3.0,12,0.0,26.582531
29.271255459472584,0.00825643068870251,3,9,3.0,17,0.0,15.510685
42.80525994308517,0.006557677751101798,3,9,3.0,14,0.0,15.474835
65.68799587627971,0.0016350339849076495,3,9,3.0,11,0.0,13.27388
45.022011969001774,0.003033767272022432,3,9,3.0,14,0.0,15.032552
3.2559553743724976,0.0010358471180169347,3,9,3.0,20,0.0,11.284992
14.015275875257167,0.006492423139378458,3,9,3.0,15,0.0,15.218782
55.37304825971271,0.0022003538387218363,3,9,3.0,12,0.0,19.405345
42.31117544324631,0.00908146518028177,3,9,3.0,16,0.0,15.353954
81.90338168518169,0.00454109689715891,3,9,3.0,8,0.000509,13.927469
14.578563633568907,0.00022829650662306426,3,9,3.0,14,0.0,14.538965
70.51254642018938,0.0019106117931347387,3,9,3.0,10,0.0,15.285546
57.42086848349824,0.001158160973154663,3,9,3.0,18,0.0,12.464135
60.715831902657065,0.0059657096514442705,3,9,3.0,17,0.0,15.550337
3.43556246060881,0.00691179554414456,3,9,3.0,14,0.0,9.326665
11.847915493666846,0.004673620335932237,3,9,3.0,15,0.0,15.051479
70.22895532029159,0.007022736417394755,3,9,3.0,11,0.000515,21.33993
84.39443882046402,0.0062343449374067175,3,9,3.0,11,0.0,12.900549
35.972942773016364,0.0095951611993572,3,9,3.0,15,0.0,17.393538
56.99543153121658,0.00774371956884769,3,9,3.0,12,0.0,27.716188
90.97629410154833,0.004064946957928815,3,9,3.0,11,0.0,19.877999
64.93352152110556,0.007497797035907103,3,9,3.0,18,0.0,11.060996
22.81067107635069,0.009751782277624394,3,9,3.0,14,0.0,20.391836
66.56675055376948,0.006645894275616251,3,9,3.0,10,0.0,14.04941
96.33264578717986,0.007255935782093593,3,9,3.0,11,0.000509,19.29201
11.635521400888544,0.0030261274529167167,3,9,3.0,14,0.0,16.800479
68.92584763758558,0.009281434264987745,3,9,3.0,8,0.0,23.044843
10.786842066014103,0.001794196564753496,3,9,3.0,15,0.0,14.746281
69.76194203429132,0.00042322448139354605,3,9,3.0,9,0.0,14.073631
90.94007464129689,0.0077066857904652605,3,9,3.0,11,0.001105,13.08765
87.36210393508085,0.007848422756667897,3,9,3.0,14,0.000539,14.037514
59.8946134823302,0.0005637475231797981,3,9,3.0,15,0.0,14.391501
99.2613950354493,0.0024130191946057375,3,9,3.0,14,0.0,15.288171
87.13559718403087,0.006194146106197042,3,9,3.0,9,0.000512,20.326371
46.79127639489542,0.005703243069047276,3,9,3.0,12,0.0,17.908941
48.38332474214685,0.004544882509398454,3,9,3.0,17,0.0,14.128365
12.649936426373605,0.006384547531789289,3,9,3.0,14,0.0,18.349297
52.77424896745673,0.005049571360676959,3,9,3.0,11,0.0,14.444713
64.65481431001022,0.007224409699990056,3,9,3.0,10,0.0,21.79667
24.617439911741346,0.00582355995540378,3,9,3.0,13,0.0,12.068258
66.71782659872875,0.0011839962998148725,3,9,3.0,16,0.000509,11.933523
3.2825206099146214,0.007936489361828976,3,9,3.0,14,0.0,19.665013
3.150742629408121,0.008464710846904186,3,9,3.0,11,0.0,15.623417
84.71239724281483,0.0013380909785407197,3,9,3.0,15,0.0,13.831332
38.8491162105292,0.007005095301878568,3,9,3.0,14,0.0,18.798982
27.893231474101572,0.0058727588275385,3,9,3.0,15,0.0,14.20928
72.95066645615215,0.002409852240321849,3,9,3.0,13,0.0,14.888062
10.0038681774675,0.00805060291365932,3,9,3.0,11,0.0,15.285943
27.961421924947132,0.006299626917907852,3,9,3.0,14,0.0,16.577838
1.2597868348369952,0.0007122875540428127,3,9,3.0,11,0.0,12.631666
89.88142395690828,0.0014885079244584558,3,9,3.0,14,0.0,16.618446
25.840655422081724,0.0014389941775877063,3,9,3.0,10,0.0,12.506692
80.66398992430227,0.009920931365502443,3,9,3.0,14,0.000551,18.246437
97.09555292682178,0.006690747370978797,3,9,3.0,15,0.0,17.809868
61.71894645658806,0.004016814054666914,3,9,3.0,12,0.000507,19.051432
7.8067653594527515,0.0010330363255271866,3,9,3.0,15,0.0,13.918191
56.24121453707264,0.0014626216501587976,3,9,3.0,11,0.000518,16.631506
2.6121806736038575,0.0033201837111984304,3,9,3.0,18,0.0,11.476209
87.21071799938092,0.007783542118917128,3,9,3.0,10,0.0,23.790932
57.91828778351761,0.006458038086984542,3,9,3.0,15,0.0,16.337614
6.5486018264546795,0.009045442904944889,3,9,3.0,16,0.0,17.454044
28.30515703897224,0.002160073343763909,3,9,3.0,21,0.0,8.483229
96.04650719292113,0.00969854339052268,3,9,3.0,15,0.0,19.531239
42.092074404947276,0.0029310891852452297,3,9,3.0,16,0.0,13.781111
5.81593129981066,0.0032469364235893504,3,9,3.0,11,0.0,13.847016
30.912775901609265,0.004585788160988218,3,9,3.0,13,0.0,16.760627
65.37678167685326,0.0043249835325600465,3,9,3.0,14,0.0,16.443978
60.399106891541656,0.0014741358055018394,3,9,3.0,8,0.0,12.964604
45.56684500782317,0.00836693273028259,3,9,3.0,14,0.0,16.098512
24.061723462639467,0.009655508013354245,3,9,3.0,13,0.0,14.153624
59.520328192339825,0.004545897829704995,3,9,3.0,14,0.0,17.84998
98.082784288733,0.006216107551742673,3,9,3.0,13,0.0,21.849598
81.3383886576279,0.0007275800467766491,3,9,3.0,13,0.0,15.331787
62.306658349822825,0.00283427495462086,3,9,3.0,14,0.0,14.704424
95.70459531469223,0.0017878513957002833,3,9,3.0,12,0.0,18.22025
77.64211417816345,0.006767105130315032,3,9,3.0,14,0.0,15.583031
26.504241589677346,0.004484673135095248,3,9,3.0,17,0.0,14.00472
66.06809212946833,0.0022481597224916355,3,9,3.0,13,0.0,18.493144
50.586478003862126,0.007411430870216694,3,9,3.0,14,0.0,20.249555
79.28279230584286,0.006958948308586717,3,9,3.0,13,0.0,17.860552
54.72041780638292,0.004927122385073873,3,9,3.0,17,0.0,14.676486
38.72083330981887,0.008564160401178883,3,9,3.0,13,0.0,20.037003
98.03790674458918,0.007658682835798161,3,9,3.0,12,0.0,17.525849
80.233602958433,0.0020152182873939793,3,9,3.0,15,0.0,15.759524
37.11821176966115,0.003226831861409516,3,9,3.0,12,0.0,17.093845
31.288015952434566,0.002463097335663199,3,9,3.0,14,0.0,16.340155
81.29346156638918,0.006968284543541286,3,9,3.0,10,0.0,16.178203
47.86694364571534,0.0016857862989466312,3,9,3.0,15,0.0,13.735423
10.759426177854476,0.007532931651659525,3,9,3.0,9,0.0,21.862513
87.23304008799303,0.005805755656707648,3,9,3.0,10,0.000503,10.654182
61.99925352698332,0.007054106704504668,3,9,3.0,13,0.0,22.95279
93.67762343696496,0.0026192388531324725,3,9,3.0,11,0.0,19.73728
27.150256025888613,0.007561550238235955,3,9,3.0,15,0.0,11.327263
1.0560905074915619,0.0047385641954144405,3,9,3.0,10,0.0,12.141332
29.967613419173976,0.008461350325587237,3,9,3.0,15,0.0,16.940618
13.09547501327509,0.005361720132990913,3,9,3.0,14,0.0,16.303078
24.073294905787094,0.002418435572201128,3,9,3.0,18,0.0,12.424323
28.61266747999479,0.0041415083963616765,3,9,3.0,12,0.0,18.650273
63.49165959796546,0.002248947769157815,3,9,3.0,11,0.0,24.674656
17.625808793124286,0.009109932641485628,3,9,3.0,13,0.0,23.284051
16.02764533319868,0.008233357706372447,3,9,3.0,15,0.0,18.765135
72.74319195344668,0.0033206332682981267,3,9,3.0,14,0.0,17.868065
45.7339859604745,0.007040543842581974,3,9,3.0,16,0.0,15.687327
4.493160164776169,0.0005576778668040022,3,9,3.0,15,0.0,9.714283
94.03834232447991,0.008880479748434695,3,9,3.0,13,0.0,19.202034
55.83322302264846,0.003371698433745313,3,9,3.0,14,0.0,17.429008
95.18409031796337,0.009827924622536392,3,9,3.0,16,0.0,17.852855
31.38137681504831,0.0024491883310286604,3,9,3.0,16,0.0,9.93477
7.432906602845924,0.009233230575173442,3,9,3.0,17,0.0,16.625824
78.69172351707644,0.0020951561698204003,3,9,3.0,17,0.001041,8.787912
93.63923639946687,0.0048159301232819935,3,9,3.0,12,0.0,26.449638
10.739854741039327,0.005370183990099274,3,9,3.0,14,0.0,18.750719
39.61781954867534,0.003089324138260447,3,9,3.0,14,0.0,11.163796
82.35869414324434,0.007648657893389318,3,9,3.0,14,0.000517,17.546694
0.26793877650426545,0.005268213555262641,3,9,3.0,14,0.0,18.223577
24.169527571777316,0.001722864688063037,3,9,3.0,11,0.0,13.334537
52.31386644883336,0.009271959174170768,3,9,3.0,15,0.0,16.796389
28.462684039666172,0.005826933708178322,3,9,3.0,15,0.0,13.270128
64.75452831113849,0.0072908355227139674,3,9,3.0,13,0.000529,19.457559
63.449045590824866,0.00014360250242381053,3,9,3.0,14,0.0,15.781661
54.92072021738607,0.008361744109483194,3,9,3.0,14,0.0,20.109643
22.537131695992414,0.007682362771925834,3,9,3.0,15,0.0,16.656976
66.96289848643949,0.00561857278065071,3,9,3.0,13,0.0,21.432566
8.610022197133057,0.0013936849475966427,3,9,3.0,11,0.0,13.087097
1.9936926929807333,0.007449905249341319,3,9,3.0,14,0.0,19.624063
71.73101377305288,0.007089216233240615,3,9,3.0,16,0.0,16.388469
28.736085535854247,0.00894283471903983,3,9,3.0,15,0.0,18.512779
11.100402043241873,0.0029724408142894104,3,9,3.0,15,0.0,14.985287
92.44552643965064,0.0009074903035263829,3,9,3.0,12,0.0,18.486833
46.31532911067514,0.0065095909922500885,3,9,3.0,15,0.0,14.10343
62.97306668080652,0.006442073361659149,3,9,3.0,10,0.000519,14.210406
82.57535653786415,0.007805095996061974,3,9,3.0,14,0.0,15.558158
84.73560322457097,0.009298167993728493,3,9,3.0,14,0.0,20.543528
36.80271176487493,0.004873640711962263,3,9,3.0,14,0.0,16.815157
60.959663737167475,0.005784865816970664,3,9,3.0,9,0.0,15.854312
91.33180806974892,0.0014825338493968665,3,9,3.0,15,0.0,13.889295
79.56130408597167,0.006198575893221456,3,9,3.0,15,0.0,17.186365
84.89568863052186,0.002572369962827263,3,9,3.0,12,0.0,24.688122
99.05673581805625,0.0033986940477120117,3,9,3.0,15,0.0,13.666279
27.064813988647707,0.009467754409555173,3,9,3.0,25,0.0,12.503605
77.88260670057635,0.0017566098279875966,3,9,3.0,13,0.000549,14.452639
63.87768803998596,0.0001567909526000339,3,9,3.0,12,0.0,17.202989
0.6209316573513607,0.0066504876811699235,3,9,3.0,19,0.0,12.768275
85.58794230627693,0.004271802150321512,3,9,3.0,14,0.0,10.658481
68.76613874744149,0.004413444412488724,3,9,3.0,15,0.0,14.873117
17.855795258778386,0.00563617010553142,3,9,3.0,15,0.0,11.265742
74.63527595851387,0.001824416791191552,3,9,3.0,13,0.000522,15.769341
18.15819846824257,0.00984360793787434,3,9,3.0,14,0.0,17.127913
59.96281415809637,0.00891203808815327,3,9,3.0,13,0.0,19.785272
41.749391779841154,0.004548356637675667,3,9,3.0,17,0.0,14.135214
43.50654838942424,0.0031046926538763177,3,9,3.0,14,0.0,15.107194
90.48605098368087,0.006676664248398261,3,9,3.0,11,0.0,17.351507
7.695644049664141,0.005428413564774853,3,9,3.0,14,0.0,17.854989
50.89061987939707,0.008088022358599097,3,9,3.0,14,0.0,17.793448
50.78369567232402,0.006233239894810562,3,9,3.0,15,0.0,15.293556
57.465495102000226,0.00412702539415299,3,9,3.0,14,0.0,15.088803
13.305576911421388,0.009187825198114147,3,9,3.0,16,0.0,17.208698
17.785000556175838,0.0005715364011945283,3,9,3.0,17,0.0,12.61407
98.7260703747798,0.0007045010434453316,3,9,3.0,19,0.0,10.430967
46.736376234175566,0.004510573784368367,3,9,3.0,14,0.0,13.787465
2.1540596013721127,0.003367277829458663,3,9,3.0,13,0.0,10.079385
17.42809621010571,0.009106884936053723,3,9,3.0,15,0.0,18.199662
69.80016016101551,0.004590121623911404,3,9,3.0,11,0.0,14.194154
69.3224249003978,0.0049195175546179306,3,9,3.0,12,0.0,20.171036
33.38187787378194,0.00236990526182008,3,9,3.0,14,0.0,14.804102
90.47346282628625,0.0013551823261963173,3,9,3.0,15,0.0,12.429172
56.06814271128195,0.006712705336536386,3,9,3.0,13,0.0,22.092549
44.817362227634604,0.0007547981858504191,3,9,3.0,10,0.000518,17.607702
59.558741066842245,0.007428639894566474,3,9,3.0,12,0.0,14.596477
57.83610862606461,0.006932313307421146,3,9,3.0,18,0.000816,12.110337
92.78300224792865,0.007665906605061161,3,9,3.0,9,0.000518,12.148764
2.2540540727055363,0.00858421570769408,3,9,3.0,19,0.0,10.194584
26.33788895017583,0.0030806567788584593,3,9,3.0,13,0.0,16.71696
36.05028980579514,0.009231111856070283,3,9,3.0,13,0.0,20.227414
2.7496579576656552,0.0003472746216334892,3,9,3.0,15,0.0,9.986714
78.07769776069146,0.000452394084665393,3,9,3.0,16,0.000521,11.939847
75.80605467818262,0.009906779414617558,3,9,3.0,8,0.0,17.106863
23.896851178362937,0.007770111085532235,3,9,3.0,16,0.0,9.911638
70.75386494980462,0.005929921875007909,3,9,3.0,12,0.0,21.25895
97.64879775878899,0.00257466559431704,3,9,3.0,15,0.0,13.72134
41.646178152055484,0.009162695771859413,3,9,3.0,13,0.0,18.881495
90.29440616993304,0.0077712490998807305,3,9,3.0,13,0.0,15.007013
34.942789275960685,0.0013598995444624453,3,9,3.0,13,0.0,15.845584
19.041976298193074,0.009386830625502147,3,9,3.0,13,0.0,23.084159
95.62131654906804,0.0047616383651131276,3,9,3.0,13,0.0,20.789588
61.227400001392674,0.00539649602859837,3,9,3.0,15,0.0,13.745826
59.286807337013684,0.0032187808239916202,3,9,3.0,15,0.0,12.764446
45.01065848073899,0.005343766605168897,3,9,3.0,12,0.0,17.759065
86.66229465666504,0.0017660854003490297,3,9,3.0,22,0.0,9.488853
82.5872411224076,0.0034424604819026376,3,9,3.0,14,0.0,14.603509
95.98111389843132,0.006914644431852144,3,9,3.0,13,0.0,21.609747
85.76350061382682,0.006682581675662639,3,9,3.0,14,0.000545,16.043324
46.56344356355998,0.004623333808620394,3,9,3.0,13,0.000661,14.933553
20.337809263069712,0.005234052026776189,3,9,3.0,11,0.000616,20.161291
24.300056727046275,0.002737336499125242,3,9,3.0,10,0.0,11.232322
20.273560244139695,0.00585366851286515,3,9,3.0,15,0.0,11.907475
38.43680696124862,0.002098934740383992,3,9,3.0,21,0.0,8.62793
32.8078507134958,0.006822027027872757,3,9,3.0,21,0.0,13.236577
1.0839893919252552,0.005527870394284095,3,9,3.0,16,0.0,13.484277
52.992363914932746,0.0035151124870456173,3,9,3.0,13,0.000506,14.860882
68.39614248599284,0.0055613492060769595,3,9,3.0,18,0.0,14.189991
47.40264516505148,0.003688225007432977,3,9,3.0,11,0.0,12.8297
86.8869976578327,0.0006585782612597142,3,9,3.0,14,0.0,14.554397
49.021856291037615,0.003274475479314549,3,9,3.0,14,0.0,9.704857
60.78336306109181,0.0018273561447923622,3,9,3.0,12,0.0,18.277902
20.364560956049587,0.0045808049866809825,3,9,3.0,15,0.0,16.42014
2.361442827348566,0.000408276830446958,3,9,3.0,14,0.0,15.148439
50.29343942817274,0.007474013764650149,3,9,3.0,10,0.0,17.090802
99.24134716359501,0.0004675808912543858,3,9,3.0,13,0.0,15.641645
83.73644186108278,0.00706036270744045,3,9,3.0,9,0.0,15.983021
63.40955892092238,0.005635239499934009,3,9,3.0,14,0.0,15.349909
71.37931111564703,0.005027322792598784,3,9,3.0,10,0.0,16.660048
56.00984548408419,0.006956725194379223,3,9,3.0,13,0.0,17.245894
81.77938155501164,0.009432976260068133,3,9,3.0,12,0.0,22.976024
45.8694137527225,0.005501907196521172,3,9,3.0,16,0.0,18.178933
81.85523607747918,0.0005042264142913895,3,9,3.0,15,0.0,9.203257
11.28140221356596,0.002908097917251341,3,9,3.0,14,0.0,16.68335
70.57416532442491,0.00531018857889501,3,9,3.0,15,0.0,14.171852
12.131915506655869,0.000646280705688429,3,9,3.0,14,0.0,17.18553
99.58628525638166,0.0059714395282696895,3,9,3.0,12,0.0,18.805397
93.50235853117505,0.0028687821910115584,3,9,3.0,12,0.0,16.927287
33.16180139065041,0.004754275678028934,3,9,3.0,18,0.0,13.518838
32.78281620596981,0.0027307363869742488,3,9,3.0,14,0.0,17.240043
80.23197993857292,0.0039364790544851105,3,9,3.0,15,0.0,16.355078
58.267292027698716,0.003052860403092817,3,9,3.0,12,0.000553,15.1756
33.82291685386825,0.0016591246594976727,3,9,3.0,15,0.0,15.687962
67.05252481544743,0.0009785733364450014,3,9,3.0,13,0.0,19.54482
71.4639756139141,0.005337655403126218,3,9,3.0,10,0.0,16.334586
51.67178531546596,0.0028870281891705566,3,9,3.0,15,0.0,14.859826
93.70151779732205,0.008000024666785953,3,9,3.0,9,0.0,17.058332
23.180252067623435,0.003446759131106881,3,9,3.0,15,0.0,16.126848
89.87120641818017,0.006003632887821676,3,9,3.0,14,0.001104,13.119165
32.78516102925689,0.00899126514302804,3,9,3.0,13,0.0,19.81229
25.371327263335527,0.005368045024521783,3,9,3.0,14,0.0,17.205113
11.7476882643416,0.0019199657672107444,3,9,3.0,14,0.0,16.918198
84.6313411222556,0.003132501487792016,3,9,3.0,13,0.0,12.973012
69.60158448363342,0.007559337735327975,3,9,3.0,12,0.000516,12.768251
45.62061294754926,0.006097096018746784,3,9,3.0,12,0.0,14.156694
36.45522306650629,0.009201948820003426,3,9,3.0,14,0.0,21.184801
57.604134242091284,0.005686693256456719,3,9,3.0,13,0.0,12.68857
68.89579442289501,0.005068177311836086,3,9,3.0,8,0.000552,17.302014
88.21824605063509,0.0004357745013935408,3,9,3.0,13,0.0,16.00628
86.05948019179067,0.006424951938574437,3,9,3.0,13,0.0,17.626516
97.50476776350982,0.001837235177932934,3,9,3.0,12,0.0,12.458984
81.03800094223999,0.003017078911732501,3,9,3.0,10,0.0,15.447191
49.52513620239858,0.006992854424967174,3,9,3.0,13,0.0,18.963112
22.49512297985526,0.003505146186879449,3,9,3.0,10,0.0,12.868012
28.418231962083457,0.004704982013749322,3,9,3.0,15,0.000654,12.195784
72.84137866663853,0.0018734569791555495,3,9,3.0,11,0.0,18.264981
93.63360031777304,0.0009789507238619983,3,9,3.0,11,0.000537,18.057065
38.06559825570178,0.00029015075802644097,3,9,3.0,14,0.0,12.296396
13.327437083243522,0.005478768131727255,3,9,3.0,10,0.0,16.786624
53.845756400877434,0.005995883940186107,3,9,3.0,9,0.0,12.922143
55.481627515201595,0.0003331304533203217,3,9,3.0,13,0.0,18.451604
37.79365866972254,0.0019095996579928294,3,9,3.0,18,0.0,11.984455
20.643006351024425,0.004723816569626706,3,9,3.0,20,0.0,11.850008
16.640747667230137,0.002954623184235923,3,9,3.0,14,0.0,15.947111
18.49561255075347,0.00897286330538095,3,9,3.0,14,0.0,19.17891
87.74863006896004,0.000374563082910081,3,9,3.0,14,0.0,14.431762
92.72403938804113,0.008164083973390749,3,9,3.0,15,0.000528,14.428466
64.26989712003868,0.007228311659620491,3,9,3.0,11,0.0,27.838166
53.46612354167882,0.002401348932772527,3,9,3.0,13,0.0,14.55639
53.66521488045769,0.005860759257479693,3,9,3.0,14,0.0,15.433397
11.867690810405625,0.0022762062550662344,3,9,3.0,13,0.000567,13.71659
61.513458339809375,0.006966535073516973,3,9,3.0,17,0.0,23.266855
51.36487619722769,0.0030322991375408568,3,9,3.0,13,0.0,17.23122
34.76581769837257,0.001694233906633959,3,9,3.0,8,0.000521,15.760421
24.136300203478452,0.008382487709336032,3,9,3.0,13,0.0,19.699168
41.353118336160996,0.0019602797946228112,3,9,3.0,13,0.0,16.43906
98.51208009862799,0.007207139001351363,3,9,3.0,13,0.0,18.132853
47.8219277426455,0.006104524967244393,3,9,3.0,11,0.000621,25.354796
65.74294629586896,0.00813118407169485,3,9,3.0,11,0.0,15.457783
70.04748438897855,0.005731723604822502,3,9,3.0,9,0.0,19.828602
31.31430332957639,0.00949582341398071,3,9,3.0,10,0.0,10.119499
22.938534502577525,0.007534177479785744,3,9,3.0,18,0.0,11.989362
14.309600955874991,0.0076719377021769505,3,9,3.0,23,0.0,11.780804
96.27363304798943,0.003557490353746426,3,9,3.0,13,0.0,19.899292
95.5098866872634,0.0061636481287799605,3,9,3.0,11,0.0,14.976862
6.167454115211383,0.006398668387819055,3,9,3.0,15,0.0,11.543269
55.09300945565718,0.00780379900762303,3,9,3.0,11,0.0,20.713689
19.17970523541355,0.008533938709835447,3,9,3.0,15,0.0,18.843857
31.04160867697821,0.00722175160362548,3,9,3.0,14,0.0,16.565619
46.213464495187736,0.0021678873042552506,3,9,3.0,16,0.0,15.169976
88.9540700466491,0.008649750602331016,3,9,3.0,13,0.0,15.594577
67.05214341308437,0.005339300522171236,3,9,3.0,19,0.0,13.463617
71.7914771802691,0.005083468138259467,3,9,3.0,16,0.0,15.216897
97.96083739116867,0.008265613487258747,3,9,3.0,10,0.000551,25.195349
91.88786018577676,0.0002458936626355568,3,9,3.0,12,0.0,16.680974
80.59293651860317,0.0012286774220949658,3,9,3.0,12,0.0,11.525937
93.95653093011725,0.009840849459352211,3,9,3.0,13,0.0,21.292298
77.94418393179248,0.0019026564006187877,3,9,3.0,10,0.001032,17.124982
64.22095361126598,0.0009178689827811072,3,9,3.0,16,0.0,12.120697
